"SU","transect","min","Date","Time","Mode_num","Mode","V","A","W","log_W","Ah","mAh","Wh","Latitude","Longitude","EKFlat","EKFlon","DVLx","DVLy","DVLlat","DVLlon","Altitude","Depth","Depth_std","Depth_Source","Heading","Velocity_mps","Width","Area_m2","Distance","NEDz","VFR_alt"
1933,"0",32.22,"2026-05-12","09:49:57",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32041496826754,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1934,"0",32.23,"2026-05-12","09:49:58",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32045443025321,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1935,"0",32.25,"2026-05-12","09:49:59",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32049349340862,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1936,"0",32.27,"2026-05-12","09:50:00",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32053218770027,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1937,"0",32.28,"2026-05-12","09:50:01",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32057053948369,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1938,"0",32.3,"2026-05-12","09:50:02",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32060856067052,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1939,"0",32.32,"2026-05-12","09:50:03",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32064625956143,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1940,"0",32.33,"2026-05-12","09:50:04",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32068364445709,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1941,"0",32.35,"2026-05-12","09:50:05",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32072072365818,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1942,"0",32.37,"2026-05-12","09:50:06",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32075750546536,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1943,"0",32.38,"2026-05-12","09:50:07",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32079399817931,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1944,"0",32.4,"2026-05-12","09:50:08",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32083021010069,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1945,"0",32.42,"2026-05-12","09:50:09",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32086614953018,"NEDz",341.655974823442,0.348702400922775,0,0,0,0.157467812299728,0
1946,"0",32.43,"2026-05-12","09:50:10",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32090182476844,"NEDz",359.724422757764,0.348702400922775,0,0,0,0.157467812299728,0
1947,"0",32.45,"2026-05-12","09:50:11",19,"MANUAL",13.611,3.04,41.37744,1.62713471765428,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32093724411616,"NEDz",359.724422757764,0.348702400922775,0,0,0,0.157467812299728,0
1948,"0",32.47,"2026-05-12","09:50:12",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32097241587399,"NEDz",359.724422757764,0.348702400922775,0,0,0,0.157467812299728,0
1949,"0",32.48,"2026-05-12","09:50:13",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,19.909,19909,257.25,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32100734834262,"NEDz",359.724422757764,0.348702400922775,0,0,0,0.157467812299728,0
1950,"0",32.5,"2026-05-12","09:50:14",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32104204982271,"NEDz",359.724422757764,0.348702400922775,0,0,0,0.157467812299728,0
1951,"0",32.52,"2026-05-12","09:50:15",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32107652861493,"NEDz",359.724422757764,0.348702400922775,0,0,0,0.157467812299728,0
1952,"0",32.53,"2026-05-12","09:50:16",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32111079301995,"NEDz",359.724422757764,1.15729558467865,0,0,0,0.157467812299728,0
1953,"0",32.55,"2026-05-12","09:50:17",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32114485133845,"NEDz",359.724422757764,1.15729558467865,0,0,0,0.157467812299728,0
1954,"0",32.57,"2026-05-12","09:50:18",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32117871187109,"NEDz",359.724422757764,1.15729558467865,0,0,0,0.157467812299728,0
1955,"0",32.58,"2026-05-12","09:50:20",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32124587278149,"NEDz",359.724422757764,1.15729558467865,0,0,0,0.157467812299728,0
1956,"0",32.6,"2026-05-12","09:50:21",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32127918976059,"NEDz",359.724422757764,1.15729558467865,0,0,0,0.157467812299728,0
1957,"0",32.62,"2026-05-12","09:50:22",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32131234215652,"NEDz",359.724422757764,1.15729558467865,0,0,0,0.157467812299728,0
1958,"0",32.63,"2026-05-12","09:50:23",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32134533826995,"NEDz",359.724422757764,1.15729558467865,0,0,0,0.157467812299728,0
1959,"0",32.65,"2026-05-12","09:50:24",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32137818640155,"NEDz",359.724422757764,1.15729558467865,0,0,0,0.157467812299728,0
1960,"0",32.67,"2026-05-12","09:50:25",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32141089485199,"NEDz",359.724422757764,1.15729558467865,0,0,0,0.157467812299728,0
1961,"0",32.68,"2026-05-12","09:50:26",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32144347192195,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1962,"0",32.7,"2026-05-12","09:50:27",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32147592591208,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1963,"0",32.72,"2026-05-12","09:50:28",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32150826512307,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1964,"0",32.73,"2026-05-12","09:50:29",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32154049785559,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1965,"0",32.75,"2026-05-12","09:50:30",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.3215726324103,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1966,"0",32.77,"2026-05-12","09:50:31",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32160467708788,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1967,"0",32.78,"2026-05-12","09:50:32",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32163664018899,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1968,"0",32.8,"2026-05-12","09:50:33",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32166853001432,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1969,"0",32.82,"2026-05-12","09:50:35",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32173212304027,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1970,"0",32.83,"2026-05-12","09:50:36",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32176384284225,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1971,"0",32.85,"2026-05-12","09:50:37",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32179552257111,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1972,"0",32.87,"2026-05-12","09:50:38",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32182717052754,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1973,"0",32.88,"2026-05-12","09:50:39",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32185879501221,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1974,"0",32.9,"2026-05-12","09:50:40",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32189040432577,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1975,"0",32.92,"2026-05-12","09:50:41",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32192200676892,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1976,"0",32.93,"2026-05-12","09:50:42",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.3219536106423,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1977,"0",32.95,"2026-05-12","09:50:43",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32198522424661,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1978,"0",32.97,"2026-05-12","09:50:44",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32201685588251,"NEDz",107.897345262149,1.15729558467865,0,0,0,0.157467812299728,0
1979,"0",32.98,"2026-05-12","09:50:45",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32204851385066,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1980,"0",33,"2026-05-12","09:50:46",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32208020645174,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1981,"0",33.02,"2026-05-12","09:50:47",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32211194198643,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1982,"0",33.03,"2026-05-12","09:50:48",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32214372875539,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1983,"0",33.05,"2026-05-12","09:50:49",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32217557505929,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1984,"0",33.07,"2026-05-12","09:50:50",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.3222074891988,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1985,"0",33.08,"2026-05-12","09:50:51",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.3222394794746,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1986,"0",33.1,"2026-05-12","09:50:52",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32227155418735,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1987,"0",33.12,"2026-05-12","09:50:53",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32230372163773,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1988,"0",33.13,"2026-05-12","09:50:54",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.3223359901264,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1989,"0",33.15,"2026-05-12","09:50:55",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32236836795405,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1990,"0",33.17,"2026-05-12","09:50:56",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32240086342133,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1991,"0",33.18,"2026-05-12","09:50:57",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32243348482892,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1992,"0",33.2,"2026-05-12","09:50:58",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.3224662404775,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1993,"0",33.22,"2026-05-12","09:50:59",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32249913866772,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1994,"0",33.23,"2026-05-12","09:51:00",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32253218770027,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1995,"0",33.25,"2026-05-12","09:51:01",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32256540248269,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1996,"0",33.27,"2026-05-12","09:51:02",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32259882435003,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1997,"0",33.28,"2026-05-12","09:51:03",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32263250124421,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1998,"0",33.3,"2026-05-12","09:51:04",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32266648110717,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
1999,"0",33.32,"2026-05-12","09:51:05",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32270081188083,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
2000,"0",33.33,"2026-05-12","09:51:06",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32273554150713,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
2001,"0",33.35,"2026-05-12","09:51:07",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32277071792797,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
2002,"0",33.37,"2026-05-12","09:51:08",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.3228063890853,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
2003,"0",33.38,"2026-05-12","09:51:10",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32287940737712,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
2004,"0",33.4,"2026-05-12","09:51:11",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32291685039546,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
2005,"0",33.42,"2026-05-12","09:51:12",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.322954979918,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
2006,"0",33.43,"2026-05-12","09:51:13",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32299384388665,"NEDz",164.2791088605,1.15729558467865,0,0,0,0.157467812299728,0
2007,"0",33.45,"2026-05-12","09:51:14",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32303349024335,"NEDz",164.2791088605,1.68754303455353,0,0,0,0.157467812299728,0
2008,"0",33.47,"2026-05-12","09:51:15",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32307396693002,"NEDz",164.2791088605,1.68754303455353,0,0,0,0.157467812299728,0
2009,"0",33.48,"2026-05-12","09:51:16",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32311532188859,"NEDz",164.2791088605,1.68754303455353,0,0,0,0.157467812299728,0
2010,"0",33.5,"2026-05-12","09:51:17",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32315760306099,"NEDz",164.2791088605,1.68754303455353,0,0,0,0.157467812299728,0
2011,"0",33.52,"2026-05-12","09:51:18",19,"MANUAL",13.608,3.01,40.96008,1.6228363075369,20.039,20039,259,NA,NA,NA,NA,10.7535617351532,-3.68436676263809,NA,NA,0,-0.157467812299728,1.32320085838915,"NEDz",164.2791088605,1.68754303455353,0,0,0,0.157467812299728,0
